ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0042221	response to chemical	0.3340227	30523.33	35440	1.161079	0.3878268	1.043283e-254	3.192688603953488e-252	3981	3171.104	3234	1.019834	0.2162198	0.8123587	0.00267632	0.0326089767407407
GO:1901700	response to oxygen-containing compound	0.1419757	12973.89	16689	1.286353	0.182631	4.1349350000000003e-253	1.2366274923863635e-250	1426	1135.894	1258	1.107498	0.08410778	0.8821879	5.72631e-19	1.0764644755714287e-16
GO:0043170	macromolecule metabolic process	0.5591263	51093.52	56136	1.098691	0.6143071	1.982957e-250	5.7986069251111105e-248	7605	6057.836	6102	1.00729	0.4079695	0.8023669	0.05330348	0.3108012944130627
GO:1902531	regulation of intracellular signal transduction	0.1775173	16221.71	20226	1.246848	0.221337	1.172699e-248	3.3546839436956526e-246	1778	1416.283	1570	1.108536	0.1049676	0.8830146	4.5513359999999996e-24	1.931968723354839e-21
GO:0043067	regulation of programmed cell death	0.1408197	12868.24	16502	1.282382	0.1805846	4.451497e-244	1.2463244472978724e-241	1485	1182.891	1287	1.088012	0.08604667	0.8666667	1.658507e-13	1.5261743785314687e-11
GO:0033554	cellular response to stress	0.1263306	11544.21	15024	1.301431	0.1644105	7.786987e-244	2.1347700402708328e-241	1590	1266.53	1310	1.034322	0.08758441	0.8238994	0.002275095	0.0285667701383587
GO:0009058	biosynthetic process	0.3849155	35173.96	40096	1.139934	0.4387783	4.303943e-242	1.1558282844285713e-239	4832	3848.976	3896	1.012217	0.26048	0.8062914	0.02650514	0.1932305469584487
GO:0044260	cellular macromolecule metabolic process	0.5221029	47710.29	52694	1.104458	0.5766407	2.19531e-240	5.777616858e-238	6978	5558.393	5588	1.005327	0.3736043	0.8008025	0.1373909	0.5671037807716437
GO:0045321	leukocyte activation	0.06880875	6287.812	8963	1.425456	0.09808385	4.117935e-239	1.0625079738235292e-236	869	692.2103	753	1.08782	0.05034432	0.8665132	2.574732e-08	1.2628736326394051e-06
GO:0042981	regulation of apoptotic process	0.1393058	12729.9	16294	1.279979	0.1783084	4.2334089999999996e-237	1.0712967121346154e-234	1471	1171.739	1275	1.088126	0.08524437	0.8667573	2.033187e-13	1.8325142282876712e-11
GO:0006793	phosphorus metabolic process	0.1904539	17403.86	21410	1.230187	0.2342938	5.125126e-237	1.272481755358491e-234	2157	1718.179	1848	1.075557	0.1235542	0.8567455	1.242767e-14	1.3742496599159665e-12
GO:1901576	organic substance biosynthetic process	0.3797928	34705.85	39549	1.139549	0.4327924	1.623774e-235	3.9568966788888886e-233	4746	3780.472	3823	1.011249	0.2555994	0.8055204	0.03941714	0.2572867784027778
GO:0007165	signal transduction	0.3980492	36374.13	41212	1.133003	0.4509909	9.849744e-232	2.356596023563636e-229	4700	3743.83	3856	1.029961	0.2578057	0.8204255	1.182167e-06	4.250310260382514e-05
GO:0051246	regulation of protein metabolic process	0.2374257	21696.2	25959	1.196477	0.2840744	2.041029e-231	4.796053680535715e-229	2683	2137.169	2273	1.063556	0.151969	0.847186	2.747985e-13	2.4268949406040268e-11
