ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0016602	CCAAT-binding factor complex	0.0001864535	7.094743	18	2.53709	0.0004730493	0.00042163	0.0019223658047493	4	2.628748	4	1.521637	0.0003241491	1.0	0.186502	0.5490212197614992
GO:0005849	mRNA cleavage factor complex	0.001110143	42.24204	66	1.562425	0.001734514	0.0004276944	0.001944884008421	20	13.14374	17	1.293391	0.001377634	0.85	0.05071046	0.2364981321832884
GO:0005684	U2-type spliceosomal complex	0.002440321	92.85667	127	1.367699	0.003337626	0.0004373775	0.0019836963779527	36	23.65873	26	1.09896	0.002106969	0.7222222	0.2626247	0.6654368564450475
GO:1990712	HFE-transferrin receptor complex	0.0007030157	26.75045	46	1.719597	0.001208904	0.0004458708	0.002016923409424	8	5.257496	7	1.331432	0.0005672609	0.875	0.179938	0.5490212197614992
GO:0005899	insulin receptor complex	0.0005665622	21.55826	39	1.809052	0.00102494	0.0004580273	0.0020665043718015	3	1.971561	3	1.521637	0.0002431118	1.0	0.2838119	0.6654368564450475
GO:1990204	oxidoreductase complex	0.007039806	267.8716	324	1.209535	0.008514888	0.0004622565	0.0020801542499999	111	72.94776	80	1.096675	0.006482982	0.7207207	0.09292678	0.3569064722123894
GO:0030897	HOPS complex	0.0008878856	33.78494	55	1.627944	0.001445429	0.0004869649	0.002181018031088	14	9.200618	13	1.412949	0.001053485	0.9285714	0.023237	0.1312207058823529
GO:0098805	whole membrane	0.1374166	5228.838	5452	1.042679	0.1432814	0.000487195	0.002181018031088	1610	1058.071	1189	1.123743	0.09635332	0.7385093	1.371987e-13	4.9391532e-12
GO:0097356	perinucleolar compartment	3.536878e-05	1.345817	7	5.2013	0.0001839636	0.0004943281	0.0022072324465116	1	0.657187	1	1.521637	8.103728e-05	1.0	0.657187	0.8726363065648856
GO:0016533	cyclin-dependent protein kinase 5 holoenzyme complex	0.0001894443	7.208546	18	2.497036	0.0004730493	0.0005055496	0.0022515198680412	3	1.971561	3	1.521637	0.0002431118	1.0	0.2838119	0.6654368564450475
GO:0043625	delta DNA polymerase complex	0.000127271	4.84279	14	2.890896	0.0003679273	0.0005142389	0.0022843311547557	5	3.285935	4	1.21731	0.0003241491	0.8	0.4422977	0.7669444015936254
