ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0005761	mitochondrial ribosome	0.003166149	78.89094	182	2.306982	0.00730425	2.123832e-23	9.657846568421052e-22	85	44.13644	57	1.29145	0.005846154	0.6705882	0.00330311	0.032072544
GO:0098798	mitochondrial protein complex	0.009018716	224.7194	382	1.699898	0.0153309	5.719803000000001e-22	2.5343127138461535e-20	161	83.59962	95	1.136369	0.00974359	0.5900621	0.04176203	0.2262219054545454
GO:0005677	chromatin silencing complex	0.0003560917	8.872738	49	5.522535	0.001966529	7.727189e-21	3.307260503414634e-19	8	4.154018	7	1.685115	0.0007179487	0.875	0.04439473	0.230372652972973
GO:0008537	proteasome activator complex	9.025843e-06	0.2248969	14	62.25074	0.0005618654	7.847088e-21	3.307260503414634e-19	3	1.557757	2	1.283897	0.0002051282	0.6666667	0.5288657	0.8226664241563055
GO:0016469	proton-transporting two-sector ATPase complex	0.002684778	66.8966	156	2.331957	0.006260786	1.016877e-20	4.183722514285714e-19	53	27.52037	36	1.308122	0.003692308	0.6792453	0.01329109	0.1016239093805309
GO:0000220	vacuolar proton-transporting V-type ATPase, V0 domain	0.0001646111	4.101615	34	8.289419	0.00136453	4.318644e-20	1.7354922865116278e-18	6	3.115514	6	1.925846	0.0006153846	1.0	0.01958615	0.1348401083665338
GO:0099078	BORC complex	0.00013149	3.276337	31	9.461787	0.001244131	4.7794969999999997e-20	1.870995456e-18	8	4.154018	8	1.925846	0.0008205128	1.0	0.00527749	0.047746087539267
GO:0005758	mitochondrial intermembrane space	0.003879722	96.67104	199	2.058528	0.007986515	4.872384e-20	1.870995456e-18	78	40.50168	50	1.234517	0.005128205	0.6410256	0.019928	0.1366491428571428
GO:0070557	PCNA-p21 complex	3.779246e-05	0.9416748	20	21.23875	0.0008026648	5.0096129999999996e-20	1.881872013913044e-18	2	1.038505	2	1.925846	0.0002051282	1.0	0.2696096	0.6329964521739131
GO:0005681	spliceosomal complex	0.01192599	297.1599	465	1.564814	0.01866196	8.356059999999999e-20	3.072185463829788e-18	186	96.58092	123	1.273543	0.01261538	0.6612903	5.678692e-05	0.0008840342140540541
GO:0044455	mitochondrial membrane part	0.01209026	301.2531	470	1.56015	0.01886262	8.912837e-20	3.20862132e-18	212	110.0815	127	1.153691	0.01302564	0.5990566	0.01139013	0.0890594780090497
GO:0016604	nuclear body	0.06136004	1528.908	1882	1.230944	0.07553076	1.0694969999999999e-19	3.771613910204081e-18	721	374.3809	463	1.236708	0.04748718	0.6421637	7.348385e-12	3.4318944e-10
GO:0098799	outer mitochondrial membrane protein complex	0.0006256334	15.58891	63	4.041335	0.002528394	1.51776e-19	5.2453785600000004e-18	15	7.788784	12	1.540677	0.001230769	0.8	0.02501972	0.1613211797014925
GO:0005742	mitochondrial outer membrane translocase complex	0.0005012303	12.48915	56	4.48389	0.002247462	1.6618949999999998e-19	5.630891294117648e-18	11	5.711775	9	1.575692	0.0009230769	0.8181818	0.04311199	0.230372652972973
GO:0042719	mitochondrial intermembrane space protein transporter complex	0.0001023357	2.549898	27	10.58866	0.001083598	7.379496999999999e-19	2.4522636184615386e-17	5	2.596261	5	1.925846	0.0005128205	1.0	0.03772922	0.2109905895145631
GO:1990630	IRE1-RACK1-PP2A complex	9.273386e-05	2.31065	26	11.25225	0.001043464	7.620445999999999e-19	2.4845529599999998e-17	2	1.038505	2	1.925846	0.0002051282	1.0	0.2696096	0.6329964521739131
GO:0030137	COPI-coated vesicle	0.001301985	32.44156	94	2.897518	0.003772525	1.1625900000000001e-18	3.7202880000000005e-17	23	11.9428	21	1.758381	0.002153846	0.9130435	6.741512e-05	0.0010401189942857
GO:0033179	proton-transporting V-type ATPase, V0 domain	0.0004242987	10.57225	49	4.634775	0.001966529	7.917139e-18	2.4874211258181823e-16	10	5.192523	9	1.733262	0.0009230769	0.9	0.01459702	0.1077933784615384
GO:0000781	chromosome, telomeric region	0.008327007	207.484	340	1.63868	0.0136453	1.61085e-17	4.970622857142859e-16	167	86.71513	98	1.130137	0.01005128	0.5868263	0.04636822	0.2384651314285714
GO:0098796	membrane protein complex	0.05100064	1270.783	1568	1.233885	0.06292892	7.204228e-17	2.1840185936842106e-15	687	356.7263	414	1.160554	0.04246154	0.6026201	4.605562e-06	9.2539664372093e-05
GO:0005694	chromosome	0.07888571	1965.595	2319	1.179795	0.09306899	3.084379e-16	9.189322262068966e-15	975	506.271	619	1.222665	0.06348718	0.6348718	5.027472e-14	2.8024101987096775e-12
