ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0000109	nucleotide-excision repair complex	0.001095746	100.1304	119	1.18845	0.00130224	0.03587171	0.0756853661538461	15	11.94839	12	1.004319	0.0008022999	0.8	0.6352433	1.0
GO:1990909	Wnt signalosome	0.001838698	168.022	192	1.142707	0.002101093	0.03708208	0.0781437002926829	10	7.965596	10	1.255399	0.0006685833	1.0	0.102782	0.6041064489795919
GO:0072557	IPAF inflammasome complex	0.0003319815	30.3368	41	1.351494	0.0004486709	0.0372503	0.0784025802679659	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	1.0
GO:0071565	nBAF complex	0.0018609	170.0509	194	1.140835	0.00212298	0.0380924	0.0800774540145985	14	11.15183	14	1.255399	0.0009360166	1.0	0.04135406	0.2996663618410041
GO:0017059	serine C-palmitoyltransferase complex	0.0008999394	82.23736	99	1.203832	0.001083376	0.03943721	0.082803765346294	8	6.372477	6	0.9415491	0.00040115	0.75	0.789328	1.0
GO:0000502	proteasome complex	0.003614576	330.3036	363	1.098989	0.003972379	0.03953466	0.0829020881454545	68	54.16605	48	0.8861639	0.0032092	0.7058824	0.9738291	1.0
GO:0005686	U2 snRNP	0.0008005778	73.1576	89	1.216552	0.0009739443	0.03957999	0.0829020881454545	19	15.13463	16	1.057178	0.001069733	0.8421053	0.4400983	1.0
GO:0034680	integrin alpha10-beta1 complex	0.0003529437	32.25234	43	1.333236	0.0004705573	0.04022702	0.0841553154479419	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	1.0
GO:1905369	endopeptidase complex	0.003616618	330.4902	363	1.098368	0.003972379	0.0404349	0.0844879168077388	69	54.96261	48	0.8733209	0.0032092	0.6956522	0.9839852	1.0
GO:0070578	RISC-loading complex	0.0006044864	55.23857	69	1.249127	0.0007550804	0.04080548	0.0851592626086956	9	7.169037	8	1.11591	0.0005348666	0.8888889	0.4258357	1.0
GO:0030677	ribonuclease P complex	0.000634086	57.94341	72	1.242592	0.00078791	0.04099853	0.0854589382870928	13	10.35528	13	1.255399	0.0008691583	1.0	0.05192503	0.3662304156734693
GO:1902636	kinociliary basal body	8.161146e-05	7.457737	13	1.743156	0.0001422615	0.041133	0.0856359325301204	2	1.593119	1	0.6276994	6.685833e-05	0.5	0.9586206	1.0
GO:0005889	hydrogen:potassium-exchanging ATPase complex	0.0001071228	9.788987	16	1.63449	0.0001750911	0.04178659	0.0868919705415162	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	1.0
GO:0002081	outer acrosomal membrane	0.0002140532	19.5604	28	1.431464	0.0003064094	0.04213357	0.0875081838461538	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	1.0
GO:1990843	subsarcolemmal mitochondrion	0.000576467	52.67813	66	1.252892	0.0007222508	0.0423527	0.0877523568345323	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:1990844	interfibrillar mitochondrion	0.000576467	52.67813	66	1.252892	0.0007222508	0.0423527	0.0877523568345323	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0032116	SMC loading complex	0.0002329958	21.29139	30	1.409021	0.0003282958	0.04323456	0.0893861328229665	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	1.0
GO:0097136	Bcl-2 family protein complex	0.0005186553	47.39524	60	1.26595	0.0006565916	0.04324468	0.0893861328229665	7	5.575917	5	0.8967134	0.0003342916	0.7142857	0.8460352	1.0
GO:0044300	cerebellar mossy fiber	0.0007657459	69.97462	85	1.214726	0.0009301715	0.04447109	0.0918112825806451	5	3.982798	4	1.004319	0.0002674333	0.8	0.7302295	1.0
GO:0002199	zona pellucida receptor complex	0.0001608527	14.69888	22	1.496713	0.0002407503	0.04463238	0.092034311026253	9	7.169037	7	0.9764213	0.0004680083	0.7777778	0.7290949	1.0
GO:0032419	extrinsic component of lysosome membrane	7.446738e-05	6.804903	12	1.763434	0.0001313183	0.04501577	0.0927142438140643	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0071149	TEAD-2-YAP complex	0.0001433337	13.09798	20	1.526953	0.0002188639	0.04537884	0.0933507565714285	2	1.593119	1	0.6276994	6.685833e-05	0.5	0.9586206	1.0
GO:0071438	invadopodium membrane	0.0006577057	60.1018	74	1.231244	0.0008097963	0.04544598	0.0933777092033293	6	4.779358	5	1.046166	0.0003342916	0.8333333	0.6469043	1.0
GO:0070044	synaptobrevin 2-SNAP-25-syntaxin-1a complex	4.272051e-05	3.903843	8	2.049263	8.754555e-05	0.04561	0.0936034204275534	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	1.0
GO:0046658	anchored component of plasma membrane	0.004110655	375.6358	409	1.088821	0.004475766	0.04611287	0.0945231783629893	41	32.65894	37	1.132921	0.002473758	0.902439	0.05981575	0.4037563125
GO:0097730	non-motile cilium	0.01095716	1001.276	1055	1.053656	0.01154507	0.04628901	0.0947718119431279	126	100.3665	107	1.066093	0.007153841	0.8492063	0.08319254	0.5115897121708185
GO:0005736	DNA-directed RNA polymerase I complex	0.0006314285	57.70056	71	1.230491	0.0007769668	0.04951134	0.1012492254674556	14	11.15183	11	0.9863848	0.0007354416	0.7857143	0.6863409	1.0
GO:0034361	very-low-density lipoprotein particle	0.001112091	101.624	119	1.170983	0.00130224	0.04970561	0.1015263523404255	20	15.93119	17	1.067089	0.001136592	0.85	0.3964675	1.0
