ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0032404	mismatch repair complex binding	0.0004086496	10.18232	28	2.749864	0.001123731	3.123868e-06	6.195828607511738e-05	8	4.154018	7	1.685115	0.0007179487	0.875	0.04439473	0.4855817359067357
GO:0031490	chromatin DNA binding	0.008018926	199.8076	267	1.336286	0.01071558	3.125797e-06	6.195828607511738e-05	104	54.00224	69	1.277725	0.007076923	0.6634615	0.00199288	0.0480796534857142
GO:0034190	apolipoprotein receptor binding	0.0003856648	9.609609	27	2.809688	0.001083598	3.154433e-06	6.223372021495327e-05	6	3.115514	4	1.283897	0.0004102564	0.6666667	0.3804854	0.9545641064529736
GO:0030332	cyclin binding	0.003247048	80.90669	125	1.54499	0.005016655	3.199154e-06	6.282245668837209e-05	31	16.09682	23	1.428854	0.002358974	0.7419355	0.009564147	0.1587192457421875
GO:0030374	ligand-dependent nuclear receptor transcription coactivator activity	0.004358578	108.6027	159	1.464052	0.006381186	3.337767e-06	6.524098275000001e-05	51	26.48187	38	1.434944	0.003897436	0.745098	0.000800384	0.0236309178181818
GO:0030549	acetylcholine receptor activator activity	1.553813e-05	0.3871637	6	15.49732	0.0002407995	3.358871e-06	6.535093715207373e-05	2	1.038505	2	1.925846	0.0002051282	1.0	0.2696096	0.9545641064529736
GO:0004152	dihydroorotate dehydrogenase activity	1.560792e-05	0.3889025	6	15.42803	0.0002407995	3.445302e-06	6.646833405479453e-05	1	0.5192523	1	1.925846	0.0001025641	1.0	0.5192523	0.9545641064529736
GO:0005153	interleukin-8 receptor binding	8.800325e-05	2.192777	12	5.472513	0.0004815989	3.447789e-06	6.646833405479453e-05	2	1.038505	2	1.925846	0.0002051282	1.0	0.2696096	0.9545641064529736
GO:0003713	transcription coactivator activity	0.03216756	801.5191	930	1.160297	0.03732392	3.568663e-06	6.848588720909091e-05	301	156.2949	216	1.382003	0.02215385	0.717608	1.162109e-12	1.533257561875e-10
GO:0048257	3'-flap endonuclease activity	2.452551e-05	0.6111022	7	11.45471	0.0002809327	3.705572e-06	7.079151576470588e-05	2	1.038505	2	1.925846	0.0002051282	1.0	0.2696096	0.9545641064529736
GO:0003697	single-stranded DNA binding	0.008665523	215.9188	285	1.31994	0.01143797	3.730246e-06	7.094188563963964e-05	101	52.44448	74	1.411016	0.007589744	0.7326733	8.950868e-06	0.0004498876749523809
